Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.0162435951589507,0.013555787774970305,3.0819821491205306
2,0.009257282071748458,0.011184452698080122,3.000256728138486
3,0.009257282071748458,0.011184452698080122,3.000256728138486
4,0.009257282071748458,0.011184452698080122,3.000256728138486
5,0.009257282071748458,0.011184452698080122,0.012154419765842868
