Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.039055428613776415,0.015426272933503536,2.572988757657288
2,0.014122778506818132,0.013473102731767616,2.572988757657288
3,0.014122778506818132,0.013473102731767616,2.572988757657288
4,0.014122778506818132,0.013473102731767616,2.572988757657288
5,0.014008562089766809,0.013473102731767616,2.331442975481505
