Timestamp,Algorithm,Objective_Type,Tuning_Profile,Trajectory_Type,Controller_Type,GS_Method,T_Max,Setpoint_Pitch,Setpoint_Yaw,Disturbance_Wind_P,Disturbance_Wind_Y,Disturbance_Sensor_Noise,Disturbance_Payload,Iterations,Best_Cost,Kp_pitch,Ki_pitch,Kd_pitch,Kp_yaw,Ki_yaw,Kd_yaw,Execution_Time_sec,Pitch_RiseTime,Pitch_SettlingTime,Pitch_Overshoot,Pitch_SSE,Pitch_CE,Pitch_ITAE,Yaw_RiseTime,Yaw_SettlingTime,Yaw_Overshoot,Yaw_SSE,Yaw_CE,Yaw_ITAE
2026-07-03 21:49:24,GWO,time_domain_objective,balanced,step,classic,None,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38308294880550287,100.0,100.0,0.00019244385306911842,100.0,100.0,0.4604308315638441,229.00914549827576,0.13,0.4400000000000002,13.943253196822278,1.4395817871104555e-11,125.05165422471933,0.024339457424780157,0.13000000000000003,0.8600000000000005,33.958831792518474,1.3734235970730424e-11,139.0746070293164,0.036671384100302136
2026-07-03 21:53:24,GWO,time_domain_objective,balanced,step,classic,step,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.3830603770201813,30.47536783897422,100.0,10.410229934459103,0.0,27.10390437288005,60.61429046200138,231.7267200946808,0.13,0.45000000000000023,14.012290288348922,1.2213534628102707e-09,124.90306236678083,0.024347346883372426,0.12000000000000002,0.8700000000000006,35.69398344932797,2.959099564625589e-05,142.69851747396245,0.04149237617079102
2026-07-03 21:57:54,GWO,time_domain_objective,balanced,step,classic,linear,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38310328373155295,50.15664857831325,80.56679133806067,0.7974344612775285,85.99694111355637,68.24817897237877,92.63461621322519,263.9913721084595,0.13,0.45000000000000023,14.019878546193473,1.4099721390437026e-11,125.36057513338041,0.024461689700333637,0.13000000000000003,1.1200000000000008,36.93884233574984,6.4109828556979664e-12,149.02767355702662,0.04438655433427042
2026-07-03 22:01:46,GWO,time_domain_objective,balanced,step,classic,sigmoid,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.3834562861544975,38.51976727608951,91.41050230149091,42.09459064528101,99.22664464005807,73.15787013602403,40.64952340017556,225.47627305984497,0.13,0.4300000000000002,10.5568414493745,2.408406807319352e-12,114.43704642646536,0.01794196328000593,0.13000000000000003,0.6800000000000004,32.738661614531836,1.6431966898267092e-11,133.43758153433083,0.03425657637818508
2026-07-03 22:05:19,GWO,time_domain_objective,balanced,step,fuzzy,None,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38308339782920825,100.0,100.0,0.001514078521252472,100.0,100.0,0.44797100825775155,204.16647934913635,0.13,0.4400000000000002,13.941199212327254,1.4392376179728217e-11,125.04860782657674,0.024341914467003324,0.13000000000000003,0.8600000000000005,34.03996913827305,1.3807066601145834e-11,139.46717064918323,0.036844825598989536
2026-07-03 22:09:12,GWO,time_domain_objective,balanced,step,fuzzy,step,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.3830890472806862,70.58831527459506,37.2213396060549,14.524885687813361,27.321069459727067,49.66503286777334,0.0,223.57852435112,0.13,0.4400000000000002,14.056038299704914,2.5003693560066154e-09,125.3105366648991,0.024438523591108756,0.12000000000000002,0.8700000000000006,35.694919006411205,4.632211286703658e-05,142.8184117084313,0.05001069202961392
2026-07-03 22:14:00,GWO,time_domain_objective,balanced,step,fuzzy,linear,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38308294460790726,93.49775898203188,18.305138658718203,0.8653686175608852,57.734302358627325,93.41925824468963,90.66670092595314,278.22146248817444,0.13,0.4400000000000002,13.944237270492746,1.4396817071826717e-11,125.05450258683348,0.024340404777519368,0.13000000000000003,0.8600000000000005,33.95761991423833,1.3733125747705799e-11,139.06866092893608,0.03666875305136504
2026-07-03 22:18:16,GWO,time_domain_objective,balanced,step,fuzzy,sigmoid,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.3834583329339059,24.985354535046895,3.9769536649113264,16.228838227791584,17.4642038662567,90.67628102489607,47.487974028673534,246.8419919013977,0.13,0.45000000000000023,11.585320656292264,5.121458812595847e-13,114.63992967787752,0.019054908072388285,0.13000000000000003,0.6800000000000004,33.03385586662191,9.722445071247421e-12,133.48007101593248,0.034572395825750224
2026-07-03 22:21:57,GWO,time_domain_objective,balanced,step,model_based,None,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38308537894760586,100.0,100.0,0.007158728496246942,100.0,100.0,0.39400296389176254,210.90932750701904,0.13,0.4400000000000002,13.932825820545059,1.4378054302710552e-11,125.0375637123535,0.02435334298757603,0.13000000000000003,0.8600000000000005,34.393022020007294,1.4124923453096017e-11,141.2008245699934,0.03760834359161866
2026-07-03 22:25:44,GWO,time_domain_objective,balanced,step,model_based,step,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.3830602140791591,4.825445016209678,15.511371652013201,2.785680828049552,25.106619671301903,8.960353559244288,63.56890966504323,220.3029704093933,0.13,0.45000000000000023,14.015174888768328,1.2089191869790739e-09,124.98906251429985,0.024356586050306408,0.12000000000000002,0.8700000000000006,35.68964439712701,2.93632849619474e-05,142.45016691747463,0.041395685505361365
2026-07-03 22:30:36,GWO,time_domain_objective,balanced,step,model_based,linear,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38308290194847533,14.326727398714867,19.51349144275346,98.19402618732052,51.14677572489352,40.70731835764807,24.756756913480203,281.61429262161255,0.13,0.4400000000000002,13.943757433182146,1.439648400491933e-11,125.05282076957711,0.024339491377193503,0.13000000000000003,0.8600000000000005,33.95019442090989,1.3726464409558048e-11,139.03291515724584,0.036652951064607225
2026-07-03 22:34:46,GWO,time_domain_objective,balanced,step,model_based,sigmoid,20.0,0.81,0.52,0.0,0.0,0.0,1.0,50,0.38345847933057264,60.50172428811512,86.0773442576208,38.39035666200217,7.402529599821553,73.47021598845407,48.30336838333236,240.78448367118835,0.13,0.4400000000000002,10.842022318880929,1.2851941733060812e-12,114.41655776011882,0.01820052674261389,0.13000000000000003,0.6800000000000004,33.03635060905432,1.2034817586936697e-11,133.55662508480003,0.03484987955873518
