Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,1.005595796931463,0.4297968342774308,4.799774972830516
2,0.8407580218851822,0.4297968342774308,4.7515615101182425
3,0.8407580218851822,0.2659155056679743,1.8743031058813198
4,0.8407580218851822,0.2659155056679743,0.6983605536441184
5,0.7688404380933569,0.2659155056679743,0.6983605536441184
