Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.040783945686249275,0.22322605976116192,0.03141747047979691
2,0.036643672603806625,0.046114973909953894,0.03141747047979691
3,0.020495750559597906,0.015553333690119745,0.03141747047979691
4,0.020495750559597906,0.01245915935869351,0.03141747047979691
5,0.017787705867244156,0.01245915935869351,0.03141747047979691
