Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.01034339245026804,0.009900294999700974,2.8647937133861396
2,0.01034339245026804,0.009356548791594787,1.5616435266246989
3,0.010277476408067749,0.009356548791594787,1.5616435266246989
4,0.010102510999448765,0.00877520721041793,0.16318370755994274
5,0.010102510999448765,0.00877520721041793,0.16318370755994274
