Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.44370282792756444,0.31546650877865856,0.6774523231711997
2,0.44370282792756444,0.24329820526471874,0.38485185537548255
3,0.44370282792756444,0.24329820526471874,0.38485185537548255
4,0.44370282792756444,0.24329820526471874,0.38485185537548255
5,0.44370282792756444,0.24329820526471874,0.38485185537548255
