Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.09742885016596313,0.05562954585253105,19.4660922475834
2,0.05087803468121863,0.04575556608408237,9.039223998207227
3,0.05087803468121863,0.04498107340634523,0.07891409100638459
4,0.04751498449294838,0.04498107340634523,0.07891409100638459
5,0.04751498449294838,0.04498107340634523,0.07891409100638459
