Iteration,GA_Cost,PSO_Cost,TPE_Cost
1,0.04950534185965745,0.046926040921265004,0.05328847943712076
2,0.04945939192582113,0.04690514688967715,0.05328847943712076
3,0.04945939192582113,0.04690514688967715,0.05328847943712076
4,0.04945939192582113,0.04690514688967715,0.05328847943712076
5,0.04892603254554343,0.04690514688967715,0.05328847943712076
